timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,roll,pitch,yaw,is_inclined
1723892744,18.5633183,73.8332233,522.8,23.015841584158416,101,31.415841584158414,-179.0,-85.0,350.0,0
1723892745,18.5633183,73.8332233,522.8,23.03861386138614,101,31.425742574257427,-179.0,-85.0,350.0,0
1723892746,18.5633183,73.8332233,522.8,22.983168316831684,101,31.425742574257427,-179.0,-85.0,350.0,0
1723892747,18.5633183,73.8332233,522.8,22.967326732673264,101,31.425742574257427,-179.0,-85.0,350.0,0
1723892748,18.5633183,73.8332233,522.8,23.14,100,31.72,-179.0,-85.0,350.0,0
1723892749,18.5633183,73.8332233,522.8,22.9029702970297,101,31.316831683168317,-179.0,-85.0,350.0,0
1723892750,18.5633183,73.8332233,522.8,22.925742574257427,101,31.316831683168317,-179.0,-85.0,350.0,0
1723892751,18.5633183,73.8332233,522.8,22.93960396039604,101,31.316831683168317,-179.0,-85.0,350.0,0
1723892752,18.5633183,73.8332233,522.8,23.02079207920792,101,31.297029702970296,-179.0,-85.0,350.0,0
1723892753,18.5633183,73.8332233,522.8,22.837623762376236,101,31.207920792079207,-179.0,-85.0,350.0,0
1723892754,18.5633183,73.8332233,522.8,22.93069306930693,101,31.207920792079207,-179.0,-85.0,350.0,0
1723892755,18.5633183,73.8332233,522.8,22.836633663366335,101,31.207920792079207,-179.0,-85.0,350.0,0
1723892756,18.5633183,73.8332233,522.8,22.94257425742574,101,31.207920792079207,-179.0,-85.0,350.0,0
1723892757,18.5633183,73.8332233,522.8,22.864356435643565,101,31.207920792079207,-179.0,-85.0,350.0,0
1723892758,18.5633183,73.8332233,522.8,22.96930693069307,101,31.217821782178216,-179.0,-85.0,350.0,0
1723892759,18.5633183,73.8332233,522.8,23.09009900990099,101,31.871287128712872,-179.0,-85.0,350.0,0
1723892760,18.5633183,73.8332233,522.8,23.062376237623763,101,31.871287128712872,-179.0,-85.0,350.0,0
1723892761,18.5633183,73.8332233,522.8,23.085148514851483,101,31.871287128712872,-179.0,-85.0,350.0,0
1723892762,18.5633183,73.8332233,522.8,23.125742574257423,101,33.02970297029703,-179.0,-85.0,350.0,0
1723892763,18.5633183,73.8332233,522.8,23.11782178217822,101,33.01980198019802,-179.0,-85.0,350.0,0
1723892764,18.5633183,73.8332233,522.8,23.05049504950495,101,33.01980198019802,-179.0,-85.0,350.0,0
1723892765,18.5633183,73.8332233,522.8,23.141584158415842,101,33.01980198019802,-179.0,-85.0,350.0,0
1723892766,18.5633183,73.8332233,522.8,23.127722772277227,101,33.01980198019802,-179.0,-85.0,350.0,0
1723892767,18.5633183,73.8332233,522.8,23.06039603960396,101,33.01980198019802,-179.0,-85.0,350.0,0
1723892768,18.5633183,73.8332233,522.8,23.18811881188119,101,32.86138613861386,-179.0,-85.0,350.0,0
1723892769,18.5633183,73.8332233,522.8,23.247524752475247,101,32.86138613861386,-179.0,-85.0,350.0,0
1723892770,18.5633183,73.8332233,522.8,23.22871287128713,101,32.84158415841584,-179.0,-85.0,350.0,0
1723892771,18.5633183,73.8332233,522.8,23.01881188118812,101,32.23762376237624,-179.0,-85.0,350.0,0
1723892772,18.5633183,73.8332233,522.8,23.054455445544555,101,32.23762376237624,-179.0,-85.0,350.0,0
1723892773,18.5633183,73.8332233,522.8,23.09108910891089,101,32.227722772277225,-179.0,-85.0,350.0,0
1723892774,18.5633183,73.8332233,522.8,23.104950495049504,101,32.227722772277225,-179.0,-85.0,350.0,0
1723892775,18.5633183,73.8332233,522.8,23.138613861386137,101,32.227722772277225,-179.0,-85.0,350.0,0
1723892776,18.5633183,73.8332233,522.8,23.046534653465343,101,32.24752475247525,-179.0,-85.0,350.0,0
1723892777,18.5633183,73.8332233,522.8,23.304000000000002,100,32.55,-179.0,-85.0,350.0,0
1723892778,18.5633183,73.8332233,522.8,23.236633663366337,101,31.88118811881188,-179.0,-85.0,350.0,0
1723892779,18.5633183,73.8332233,522.8,23.003960396039606,101,31.88118811881188,-179.0,-85.0,350.0,0
1723892780,18.5633183,73.8332233,522.8,23.056435643564356,101,31.415841584158414,-179.0,-85.0,349.0,0
1723892781,18.5633183,73.8332233,522.8,23.14851485148515,101,31.415841584158414,-179.0,-85.0,350.0,0
1723892782,18.5633183,73.8332233,522.8,23.104,100,31.71,-179.0,-85.0,350.0,0
1723892783,18.5633183,73.8332233,522.8,23.228,100,31.71,-179.0,-85.0,350.0,0
1723892784,18.5633183,73.8332233,522.8,23.112871287128712,101,31.415841584158414,-179.0,-85.0,350.0,0
1723892785,18.5633183,73.8332233,522.8,23.09108910891089,101,31.415841584158414,-179.0,-85.0,350.0,0
1723892786,18.5633183,73.8332233,522.8,23.10891089108911,101,31.425742574257427,-179.0,-85.0,350.0,0
1723892787,18.5633183,73.8332233,522.8,22.954455445544557,101,31.316831683168317,-179.0,-85.0,350.0,0
1723892788,18.5633183,73.8332233,522.8,23.0019801980198,101,31.316831683168317,-179.0,-85.0,350.0,0
1723892789,18.5633183,73.8332233,522.8,22.818811881188118,101,31.22772277227723,-179.0,-85.0,350.0,0
1723892790,18.5633183,73.8332233,522.8,22.789108910891088,101,31.22772277227723,-179.0,-85.0,350.0,0
1723892791,18.5633183,73.8332233,522.8,22.947524752475246,101,31.207920792079207,-179.0,-85.0,350.0,0
1723892792,18.5633183,73.8332233,522.8,22.916831683168315,101,31.18811881188119,-179.0,-85.0,350.0,0
1723892793,18.5633183,73.8332233,522.8,23.071287128712868,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892794,18.5633183,73.8332233,522.8,22.89306930693069,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892795,18.5633183,73.8332233,522.8,22.91881188118812,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892796,18.5633183,73.8332233,522.8,22.93960396039604,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892797,18.5633183,73.8332233,522.8,22.995049504950494,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892798,18.5633183,73.8332233,522.8,22.911881188118812,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892799,18.5633183,73.8332233,522.8,22.93267326732673,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892800,18.5633183,73.8332233,522.8,23.016,100,31.46,-179.0,-85.0,350.0,0
1723892801,18.5633183,73.8332233,522.8,23.044,100,31.46,-179.0,-85.0,350.0,0
1723892802,18.5633183,73.8332233,522.8,23.043564356435645,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892803,18.5633183,73.8332233,522.8,23.113861386138613,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892804,18.5633183,73.8332233,522.8,23.10990099009901,101,31.168316831683168,-179.0,-85.0,350.0,0
1723892805,18.5633183,73.8332233,522.8,23.101980198019803,101,31.821782178217823,-179.0,-85.0,350.0,0
1723892806,18.5633183,73.8332233,522.8,22.900000000000002,101,31.821782178217823,-179.0,-85.0,350.0,0
1723892807,18.5633183,73.8332233,522.8,22.96930693069307,101,32.40594059405941,-179.0,-85.0,350.0,0
1723892808,18.5633183,73.8332233,522.8,22.99009900990099,101,32.40594059405941,-179.0,-85.0,350.0,0
1723892809,18.5633183,73.8332233,522.8,23.0,101,32.40594059405941,-179.0,-85.0,350.0,0
1723892810,18.5633183,73.8332233,522.8,22.875247524752478,101,32.98019801980198,-179.0,-85.0,350.0,0
1723892811,18.5633183,73.8332233,522.8,22.943564356435644,101,32.98019801980198,-179.0,-85.0,350.0,0
1723892812,18.5633183,73.8332233,522.8,23.002970297029705,101,32.98019801980198,-179.0,-85.0,350.0,0
1723892813,18.5633183,73.8332233,522.8,23.101980198019803,101,32.98019801980198,-179.0,-85.0,350.0,0
1723892814,18.5633183,73.8332233,522.8,22.99009900990099,101,32.801980198019805,-179.0,-85.0,350.0,0
1723892815,18.5633183,73.8332233,522.8,22.96930693069307,101,32.81188118811881,-179.0,-85.0,350.0,0
1723892816,18.5633183,73.8332233,522.8,23.07029702970297,101,32.59405940594059,-179.0,-85.0,350.0,0
1723892817,18.5633183,73.8332233,522.8,23.032673267326736,101,32.59405940594059,-179.0,-85.0,350.0,0
1723892818,18.5633183,73.8332233,522.8,22.993069306930696,101,32.59405940594059,-179.0,-85.0,350.0,0
1723892819,18.5633183,73.8332233,522.8,22.905940594059405,101,32.20792079207921,-179.0,-85.0,350.0,0
1723892820,18.5633183,73.8332233,522.8,22.937623762376237,101,32.20792079207921,-179.0,-85.0,350.0,0
1723892821,18.5633183,73.8332233,522.8,23.022772277227723,101,32.20792079207921,-179.0,-85.0,350.0,0
1723892822,18.5633183,73.8332233,522.8,22.82277227722772,101,32.21782178217822,-179.0,-85.0,350.0,0
1723892823,18.5633183,73.8332233,522.8,22.96,100,32.04,-179.0,-85.0,350.0,0
1723892824,18.5633183,73.8332233,522.8,23.093000000000004,100,32.04,-179.0,-85.0,350.0,0
1723892825,18.5633183,73.8332233,522.8,23.261999999999997,100,31.76,-179.0,-85.0,350.0,0
1723892826,18.5633183,73.8332233,522.8,23.18080808080808,99,32.06060606060606,-179.0,-85.0,350.0,0
1723892827,18.5633183,73.8332233,522.8,23.081,100,31.87,-179.0,-85.0,350.0,0
1723892828,18.5633183,73.8332233,522.8,23.01782178217822,101,32.039603960396036,-179.0,-85.0,350.0,0
1723892829,18.5633183,73.8332233,522.8,23.103960396039604,101,32.039603960396036,-179.0,-85.0,350.0,0
1723892830,18.5633183,73.8332233,522.8,23.042574257425745,101,32.02970297029703,-179.0,-85.0,350.0,0
1723892831,18.5633183,73.8332233,522.8,23.124752475247522,101,32.02970297029703,-178.0,-85.0,350.0,0
1723892832,18.5633183,73.8332233,522.8,22.861386138613863,101,32.04950495049505,-178.0,-85.0,350.0,0
1723892833,18.5633183,73.8332233,522.8,22.928712871287132,101,32.524752475247524,-179.0,-85.0,350.0,0
1723892834,18.5633183,73.8332233,522.8,22.93267326732673,101,33.00990099009901,-179.0,-85.0,350.0,0
1723892835,18.5633183,73.8332233,522.8,22.94851485148515,101,33.0,-179.0,-85.0,350.0,0
1723892836,18.5633183,73.8332233,522.8,22.98217821782178,101,33.0,-179.0,-85.0,350.0,0
1723892837,18.5633183,73.8332233,522.8,22.846999999999998,100,33.2,-179.0,-85.0,350.0,0
1723892838,18.5633183,73.8332233,522.8,22.763366336633663,101,32.82178217821782,-179.0,-85.0,350.0,0
1723892839,18.5633183,73.8332233,522.8,23.0,100,33.13,-179.0,-84.0,350.0,0
1723892840,18.5633183,73.8332233,522.8,22.97029702970297,101,32.82178217821782,-179.0,-85.0,350.0,0
1723892841,18.5633183,73.8332233,522.8,23.03861386138614,101,32.82178217821782,-178.0,-85.0,350.0,0
1723892842,18.5633183,73.8332233,522.8,22.887128712871288,101,32.603960396039604,-178.0,-85.0,350.0,0
1723892843,18.5633183,73.8332233,522.8,22.621782178217824,101,32.21782178217822,-178.0,-85.0,350.0,0
1723892844,18.5633183,73.8332233,522.8,22.684158415841583,101,32.21782178217822,-178.0,-85.0,350.0,0
1723892845,18.5633183,73.8332233,522.8,22.82970297029703,101,32.21782178217822,-178.0,-85.0,350.0,0
1723892846,18.5633183,73.8332233,522.8,23.0,100,32.52,-178.0,-85.0,350.0,0
1723892847,18.5633183,73.8332233,522.8,22.945999999999998,100,32.15,-178.0,-85.0,350.0,0
1723892848,18.5633183,73.8332233,522.8,22.875247524752478,101,31.861386138613863,-178.0,-85.0,350.0,0
1723892849,18.5633183,73.8332233,522.8,23.002970297029705,101,31.861386138613863,-178.0,-85.0,350.0,0
1723892850,18.5633183,73.8332233,522.8,23.022772277227723,101,31.85148514851485,-179.0,-85.0,350.0,0
1723892851,18.5633183,73.8332233,522.8,22.825742574257426,101,31.584158415841586,-178.0,-85.0,350.0,0
1723892852,18.5633183,73.8332233,522.8,23.084,100,31.58,-179.0,-85.0,350.0,0
1723892853,18.5633183,73.8332233,522.8,23.108,100,31.58,-178.0,-85.0,350.0,0
1723892854,18.5633183,73.8332233,522.8,23.03762376237624,101,31.396039603960396,-178.0,-85.0,350.0,0
1723892855,18.5633183,73.8332233,522.8,23.143564356435643,101,31.405940594059405,-178.0,-85.0,350.0,0
1723892856,18.5633183,73.8332233,522.8,23.18,100,31.59,-178.0,-85.0,350.0,0
1723892857,18.5633183,73.8332233,522.8,23.299009900990097,101,31.297029702970296,-179.0,-85.0,350.0,0
1723892858,18.5633183,73.8332233,522.8,23.298019801980196,101,31.297029702970296,-178.0,-85.0,350.0,0
1723892859,18.5633183,73.8332233,522.8,23.046,100,31.48,-179.0,-85.0,350.0,0
1723892860,18.5633183,73.8332233,522.8,22.984,100,31.39,-178.0,-85.0,350.0,0
1723892861,18.5633183,73.8332233,522.8,23.065,100,31.39,-179.0,-85.0,350.0,0
1723892862,18.5633183,73.8332233,522.8,23.005,100,31.37,-179.0,-85.0,350.0,0
1723892863,18.5633183,73.8332233,522.8,23.035999999999998,100,31.37,-179.0,-85.0,350.0,0
1723892864,18.5633183,73.8332233,522.8,23.195999999999998,100,31.37,-179.0,-85.0,350.0,0
1723892865,18.5633183,73.8332233,522.8,23.299,100,31.39,-179.0,-85.0,350.0,0
1723892866,18.5633183,73.8332233,522.8,23.38,100,31.41,-178.0,-85.0,350.0,0
1723892867,18.5633183,73.8332233,522.8,23.340999999999998,100,32.05,-179.0,-85.0,350.0,0
1723892868,18.5633183,73.8332233,522.8,23.022,100,32.05,-178.0,-85.0,350.0,0
1723892869,18.5633183,73.8332233,522.8,23.006,100,32.64,-178.0,-85.0,350.0,0
1723892870,18.5633183,73.8332233,522.8,23.014,100,32.64,-178.0,-85.0,350.0,0
1723892871,18.5633183,73.8332233,522.8,23.143,100,33.22,-179.0,-85.0,350.0,0
1723892872,18.5633183,73.8332233,522.8,23.146,100,33.22,-179.0,-85.0,350.0,0
1723892873,18.5633183,73.8332233,522.8,23.031,100,33.22,-178.0,-85.0,350.0,0
1723892874,18.5633183,73.8332233,522.8,23.113000000000003,100,33.22,-178.0,-85.0,350.0,0
1723892875,18.5633183,73.8332233,522.8,23.066,100,33.21,-178.0,-85.0,350.0,0
1723892876,18.5633183,73.8332233,522.8,23.177,100,33.03,-179.0,-85.0,350.0,0
1723892877,18.5633183,73.8332233,522.8,23.014141414141417,99,33.343434343434346,-179.0,-85.0,350.0,0
1723892878,18.5633183,73.8332233,522.8,23.01,100,32.81,-179.0,-85.0,350.0,0
1723892879,18.5633183,73.8332233,522.8,23.160999999999998,100,32.79,-179.0,-85.0,350.0,0
1723892880,18.5633183,73.8332233,522.8,23.193,100,32.4,-179.0,-85.0,350.0,0
1723892881,18.5633183,73.8332233,522.8,23.031999999999996,100,32.4,-179.0,-85.0,350.0,0
1723892882,18.5633183,73.8332233,522.8,23.089000000000002,100,32.4,-179.0,-85.0,350.0,0
1723892883,18.5633183,73.8332233,522.8,23.046999999999997,100,32.42,-179.0,-85.0,350.0,0
1723892884,18.5633183,73.8332233,522.8,23.096,100,32.42,-179.0,-85.0,350.0,0
1723892885,18.5633183,73.8332233,522.8,23.171999999999997,100,32.05,-179.0,-85.0,350.0,0
1723892886,18.5633183,73.8332233,522.8,23.182,100,32.03,-179.0,-85.0,350.0,0
1723892887,18.5633183,73.8332233,522.8,23.2,100,31.75,-178.0,-85.0,350.0,0
1723892888,18.5633183,73.8332233,522.8,23.238000000000003,100,31.75,-179.0,-85.0,350.0,0
1723892889,18.5633183,73.8332233,522.8,23.378,100,31.56,-179.0,-85.0,350.0,0
1723892890,18.5633183,73.8332233,522.8,23.403000000000002,100,31.56,-179.0,-85.0,350.0,0
1723892891,18.5633183,73.8332233,522.8,23.456565656565655,99,31.86868686868687,-179.0,-85.0,350.0,0
1723892892,18.5633183,73.8332233,522.8,23.290909090909093,99,31.86868686868687,-179.0,-85.0,350.0,0
1723892893,18.5633183,73.8332233,522.8,23.230999999999998,100,31.56,-179.0,-85.0,350.0,0
1723892894,18.5633183,73.8332233,522.8,23.241,100,31.45,-179.0,-85.0,350.0,0
1723892895,18.5633183,73.8332233,522.8,23.178,100,31.45,-179.0,-85.0,350.0,0
1723892896,18.5633183,73.8332233,522.8,23.408,100,31.45,-179.0,-85.0,350.0,0
1723892897,18.5633183,73.8332233,522.8,23.701999999999998,100,31.35,-179.0,-85.0,350.0,0
1723892898,18.5633183,73.8332233,522.8,23.419,100,31.36,-179.0,-85.0,350.0,0
1723892899,18.5633183,73.8332233,522.8,23.373,100,31.37,-179.0,-85.0,350.0,0
1723892900,18.5633183,73.8332233,522.8,23.079,100,31.37,-179.0,-85.0,350.0,0
1723892901,18.5633183,73.8332233,522.8,23.057,100,31.37,-179.0,-85.0,350.0,0
1723892902,18.5633183,73.8332233,522.8,23.088,100,31.37,-179.0,-85.0,350.0,0
1723892903,18.5633183,73.8332233,522.8,23.388,100,31.37,-179.0,-85.0,350.0,0
1723892904,18.5633183,73.8332233,522.8,23.116,100,31.37,-179.0,-85.0,350.0,0
1723892905,18.5633183,73.8332233,522.8,23.465,100,31.37,-179.0,-85.0,350.0,0
1723892906,18.5633183,73.8332233,522.8,23.406,100,31.37,-179.0,-85.0,349.0,0
1723892907,18.5633183,73.8332233,522.8,23.14,100,31.37,-179.0,-85.0,350.0,0
1723892908,18.5633183,73.8332233,522.8,23.109,100,31.37,-179.0,-85.0,350.0,0
1723892909,18.5633183,73.8332233,522.8,23.221212121212123,99,31.67676767676768,-179.0,-85.0,350.0,0
1723892910,18.5633183,73.8332233,522.8,23.20808080808081,99,31.67676767676768,-179.0,-85.0,350.0,0
1723892911,18.5633183,73.8332233,522.8,23.231313131313133,99,31.67676767676768,-179.0,-85.0,350.0,0
1723892912,18.5633183,73.8332233,522.8,23.361616161616162,99,31.67676767676768,-179.0,-85.0,350.0,0
1723892913,18.5633183,73.8332233,522.8,23.523232323232325,99,31.67676767676768,-179.0,-85.0,350.0,0
1723892914,18.5633183,73.8332233,522.8,23.633333333333333,99,31.67676767676768,-179.0,-85.0,350.0,0
1723892915,18.5633183,73.8332233,522.8,23.52828282828283,99,32.343434343434346,-179.0,-84.0,350.0,0
1723892916,18.5633183,73.8332233,522.8,23.727272727272727,99,32.93939393939394,-179.0,-85.0,350.0,0
1723892917,18.5633183,73.8332233,522.8,23.442424242424245,99,32.93939393939394,-179.0,-85.0,350.0,0
1723892918,18.5633183,73.8332233,522.8,23.43,100,32.62,-179.0,-85.0,350.0,0
1723892919,18.5633183,73.8332233,522.8,23.377,100,33.2,-179.0,-85.0,350.0,0
1723892920,18.5633183,73.8332233,522.8,23.383000000000003,100,33.19,-179.0,-85.0,350.0,0
1723892921,18.5633183,73.8332233,522.8,23.505,100,33.2,-179.0,-85.0,350.0,0
1723892922,18.5633183,73.8332233,522.8,23.509,100,33.22,-179.0,-85.0,350.0,0
1723892923,18.5633183,73.8332233,522.8,23.506999999999998,100,33.22,-179.0,-85.0,350.0,0
1723892924,18.5633183,73.8332233,522.8,23.558000000000003,100,33.04,-179.0,-85.0,350.0,0
1723892925,18.5633183,73.8332233,522.8,23.639,100,32.82,-179.0,-85.0,350.0,0
1723892926,18.5633183,73.8332233,522.8,23.500999999999998,100,32.82,-179.0,-85.0,350.0,0
1723892927,18.5633183,73.8332233,522.8,23.377,100,32.82,-179.0,-85.0,350.0,0
1723892928,18.5633183,73.8332233,522.8,23.346999999999998,100,32.41,-179.0,-84.0,350.0,0
1723892929,18.5633183,73.8332233,522.8,23.403000000000002,100,32.41,-179.0,-85.0,350.0,0
1723892930,18.5633183,73.8332233,522.8,23.271,100,32.41,-179.0,-84.0,350.0,0
1723892931,18.5633183,73.8332233,522.8,23.337,100,32.41,-179.0,-85.0,350.0,0
1723892932,18.5633183,73.8332233,522.8,23.304000000000002,100,32.41,-179.0,-85.0,350.0,0
1723892933,18.5633183,73.8332233,522.8,23.383000000000003,100,32.04,-178.0,-85.0,350.0,0
1723892934,18.5633183,73.8332233,522.8,23.296,100,31.77,-178.0,-85.0,350.0,0
1723892935,18.5633183,73.8332233,522.8,23.491,100,31.77,-179.0,-85.0,350.0,0
1723892936,18.5633183,73.8332233,522.8,23.383000000000003,100,31.77,-179.0,-84.0,350.0,0
1723892937,18.5633183,73.8332233,522.8,23.331999999999997,100,32.24,-178.0,-85.0,350.0,0
1723892938,18.5633183,73.8332233,522.8,23.377,100,32.24,-179.0,-85.0,350.0,0
1723892939,18.5633183,73.8332233,522.8,23.52,100,32.24,-178.0,-85.0,350.0,0
1723892940,18.5633183,73.8332233,522.8,23.73939393939394,99,32.55555555555556,-179.0,-85.0,350.0,0
1723892941,18.5633183,73.8332233,522.8,23.67373737373737,99,32.55555555555556,-178.0,-85.0,350.0,0
1723892942,18.5633183,73.8332233,522.8,23.484848484848484,99,33.04040404040404,-179.0,-85.0,350.0,0
1723892943,18.5633183,73.8332233,522.8,23.772727272727273,99,33.04040404040404,-178.0,-85.0,350.0,0
1723892944,18.5633183,73.8332233,522.8,23.527272727272724,99,33.55555555555556,-178.0,-85.0,350.0,0
1723892945,18.5633183,73.8332233,522.8,23.43030303030303,99,33.55555555555556,-179.0,-85.0,350.0,0
1723892946,18.5633183,73.8332233,522.8,23.445454545454545,99,33.36363636363637,-179.0,-85.0,350.0,0
1723892947,18.5633183,73.8332233,522.8,23.525252525252526,99,33.36363636363637,-179.0,-85.0,350.0,0
1723892948,18.5633183,73.8332233,522.8,23.37070707070707,99,33.36363636363637,-179.0,-85.0,350.0,0
1723892949,18.5633183,73.8332233,522.8,23.535353535353536,99,33.343434343434346,-179.0,-85.0,350.0,0
1723892950,18.5633183,73.8332233,522.8,23.456565656565655,99,33.323232323232325,-179.0,-85.0,350.0,0
1723892951,18.5633183,73.8332233,522.8,23.3969696969697,99,33.101010101010104,-179.0,-85.0,350.0,0
1723892952,18.5633183,73.8332233,522.8,23.34646464646465,99,33.101010101010104,-179.0,-85.0,350.0,0
1723892953,18.5633183,73.8332233,522.8,23.39090909090909,99,32.707070707070706,-179.0,-85.0,350.0,0
1723892954,18.5633183,73.8332233,522.8,23.418181818181818,99,32.707070707070706,-179.0,-85.0,350.0,0
1723892955,18.5633183,73.8332233,522.8,23.322222222222223,99,32.333333333333336,-179.0,-85.0,350.0,0
1723892956,18.5633183,73.8332233,522.8,23.46969696969697,99,32.333333333333336,-179.0,-85.0,350.0,0
1723892957,18.5633183,73.8332233,522.8,23.463636363636365,99,32.333333333333336,-179.0,-85.0,350.0,0
1723892958,18.5633183,73.8332233,522.8,23.4989898989899,99,32.333333333333336,-179.0,-85.0,350.0,0
1723892959,18.5633183,73.8332233,522.8,23.464646464646464,99,32.333333333333336,-179.0,-85.0,350.0,0
1723892960,18.5633183,73.8332233,522.8,23.52121212121212,99,32.05050505050505,-179.0,-85.0,350.0,0
1723892961,18.5633183,73.8332233,522.8,23.463636363636365,99,32.05050505050505,-179.0,-85.0,350.0,0
1723892962,18.5633183,73.8332233,522.8,23.523232323232325,99,31.858585858585858,-178.0,-85.0,350.0,0
1723892963,18.5633183,73.8332233,522.8,23.564646464646465,99,31.858585858585858,-179.0,-85.0,350.0,0
1723892964,18.5633183,73.8332233,522.8,23.44141414141414,99,31.747474747474747,-179.0,-85.0,350.0,0
1723892965,18.5633183,73.8332233,522.8,23.398000000000003,100,31.44,-179.0,-85.0,350.0,0
1723892966,18.5633183,73.8332233,522.8,23.305,100,31.44,-179.0,-85.0,350.0,0
1723892967,18.5633183,73.8332233,522.8,23.413,100,31.42,-179.0,-85.0,350.0,0
1723892968,18.5633183,73.8332233,522.8,23.315,100,31.4,-179.0,-85.0,350.0,0
1723892969,18.5633183,73.8332233,522.8,23.253,100,31.31,-179.0,-85.0,350.0,0
1723892970,18.5633183,73.8332233,522.8,23.403030303030302,99,31.616161616161616,-179.0,-85.0,350.0,0
1723892971,18.5633183,73.8332233,522.8,23.38080808080808,99,31.616161616161616,-179.0,-85.0,350.0,0
1723892972,18.5633183,73.8332233,522.8,23.302020202020202,99,31.616161616161616,-179.0,-85.0,350.0,0
1723892973,18.5633183,73.8332233,522.8,23.392929292929296,99,31.616161616161616,-178.0,-85.0,350.0,0
1723892974,18.5633183,73.8332233,522.8,23.26060606060606,99,31.616161616161616,-179.0,-85.0,350.0,0
1723892975,18.5633183,73.8332233,522.8,23.343434343434343,99,32.282828282828284,-179.0,-85.0,350.0,0
1723892976,18.5633183,73.8332233,522.8,23.304040404040403,99,32.878787878787875,-179.0,-85.0,350.0,0
1723892977,18.5633183,73.8332233,522.8,23.317171717171718,99,32.878787878787875,-179.0,-85.0,350.0,0
1723892978,18.5633183,73.8332233,522.8,23.338383838383837,99,32.878787878787875,-178.0,-85.0,350.0,0
1723892979,18.5633183,73.8332233,522.8,23.379797979797978,99,32.878787878787875,-179.0,-85.0,350.0,0
1723892980,18.5633183,73.8332233,522.8,23.43131313131313,99,32.878787878787875,-179.0,-85.0,350.0,0
1723892981,18.5633183,73.8332233,522.8,23.354545454545455,99,32.898989898989896,-179.0,-85.0,350.0,0
1723892982,18.5633183,73.8332233,522.8,23.24646464646465,99,33.484848484848484,-179.0,-85.0,350.0,0
1723892983,18.5633183,73.8332233,522.8,23.2979797979798,99,33.484848484848484,-179.0,-85.0,350.0,0
1723892984,18.5633183,73.8332233,522.8,23.267676767676768,99,33.484848484848484,-179.0,-85.0,350.0,0
1723892985,18.5633183,73.8332233,522.8,23.389898989898988,99,33.303030303030305,-179.0,-85.0,350.0,0
1723892986,18.5633183,73.8332233,522.8,23.226262626262628,99,33.08080808080808,-179.0,-85.0,350.0,0
1723892987,18.5633183,73.8332233,522.8,23.217171717171716,99,33.08080808080808,-179.0,-85.0,350.0,0
1723892988,18.5633183,73.8332233,522.8,23.196969696969695,99,33.101010101010104,-179.0,-85.0,350.0,0
1723892989,18.5633183,73.8332233,522.8,23.24343434343434,99,33.101010101010104,-179.0,-85.0,350.0,0
1723892990,18.5633183,73.8332233,522.8,23.053535353535356,99,33.101010101010104,-179.0,-85.0,350.0,0
1723892991,18.5633183,73.8332233,522.8,23.15252525252525,99,33.101010101010104,-179.0,-85.0,350.0,0
1723892992,18.5633183,73.8332233,522.8,23.097979797979797,99,32.707070707070706,-179.0,-85.0,350.0,0
1723892993,18.5633183,73.8332233,522.8,23.138383838383838,99,32.707070707070706,-179.0,-85.0,350.0,0
1723892994,18.5633183,73.8332233,522.8,23.097979797979797,99,32.333333333333336,-179.0,-85.0,350.0,0
1723892995,18.5633183,73.8332233,522.8,23.20808080808081,99,32.05050505050505,-179.0,-85.0,350.0,0
1723892996,18.5633183,73.8332233,522.8,23.11212121212121,99,32.05050505050505,-179.0,-85.0,350.0,0
1723892997,18.5633183,73.8332233,522.8,23.203030303030303,99,32.06060606060606,-179.0,-85.0,350.0,0
1723892998,18.5633183,73.8332233,522.8,23.02828282828283,99,32.06060606060606,-179.0,-85.0,350.0,0
1723892999,18.5633183333,73.8332233333,522.8,,0,,-179.0,-85.0,350.0,0
